"","Core","Ecosystem","Lat","Long"
"2494","Sg_154","Seagrass",-33.601927,115.421896
"2499","Sg_155","Seagrass",-33.601927,115.421896
"2504","Sg_156","Seagrass",-33.62251639,115.3641734
"2509","Sg_157","Seagrass",-33.62251639,115.3641734
"2514","Sg_158","Seagrass",-33.62251639,115.3641734
"2519","Sg_159","Seagrass",-25.9847605,113.784906
"2524","Sg_160","Seagrass",-25.9847605,113.784906
"2529","Sg_161","Seagrass",-25.9847605,113.784906
"2534","Sg_162","Seagrass",-25.9847605,113.784906
"2539","Sg_163","Seagrass",-25.9847605,113.784906
"2544","Sg_164","Seagrass",-25.9847605,113.784906
"2549","Sg_165","Seagrass",-25.9847605,113.784906
"2554","Sg_166","Seagrass",-25.9847605,113.784906
"2559","Sg_167","Seagrass",-25.9847605,113.784906
"2565","Sg_168","Seagrass",-25.9847605,113.784906
"2570","Sg_169","Seagrass",-25.9847605,113.784906
"2575","Sg_170","Seagrass",-34.89391408,118.3332542
"2622","Sg_172","Seagrass",-34.71692,138.45589
"2644","Sg_173","Seagrass",-34.71692,138.45589
"2684","Sg_174","Seagrass",-34.71666667,138.45
"2724","Sg_175","Seagrass",-34.71692,138.45589
"2782","Sg_177","Seagrass",-33.11624,137.9668
"2808","Sg_178","Seagrass",-33.11624,137.9668
"2831","Sg_179","Seagrass",-33.11624,137.9668
"2878","Sg_180","Seagrass",-33.55,137.9166667
"2897","Sg_181","Seagrass",-33.55,137.9166667
"3029","Sg_185","Seagrass",-33.00828,137.60947
"3051","Sg_186","Seagrass",-32.97958,137.67195
"3090","Sg_187","Seagrass",-32.97958,137.67195
"3114","Sg_188","Seagrass",-33.00828,137.60947
"3156","Sg_189","Seagrass",-33.00828,137.60947
"3179","Sg_190","Seagrass",-32.97958,137.67195
"3204","Sg_191","Seagrass",-33.65139722,115.3694528
"3234","Sg_192","Seagrass",-33.62975959,115.4051816
"3268","Sg_193","Seagrass",-33.62220028,115.4106424
"3297","Sg_194","Seagrass",-33.59860897,115.4485608
"3325","Sg_195","Seagrass",-33.61308168,115.4412939
"3411","Sg_198","Seagrass",-32.99817,137.62118
"3451","Sg_199","Seagrass",-32.99817,137.62118
"3476","Sg_200","Seagrass",-32.99817,137.62118
"3500","Sg_201","Seagrass",-34.967067,117.9612
"3562","Sg_202","Seagrass",-27.43638,153.42259
"3581","Sg_203","Seagrass",-27.43638,153.42259
"3591","Sg_204","Seagrass",-27.42833333,153.355
"3608","Sg_205","Seagrass",-27.42833333,153.355
"3624","Sg_206","Seagrass",-27.42833333,153.355
"3635","Sg_207","Seagrass",-27.09,153.13
"3646","Sg_208","Seagrass",-27.09,153.13
"3660","Sg_209","Seagrass",-27.09,153.13
"3674","Sg_210","Seagrass",-27.09,153.13
"3685","Sg_211","Seagrass",-27.469957,153.194599
"3700","Sg_212","Seagrass",-27.469957,153.194599
"3717","Sg_213","Seagrass",-27.469957,153.194599
"3735","Sg_214","Seagrass",-27.469957,153.194599
"3874","Sg_224","Seagrass",-30.29935,153.124856
"3904","Sg_227","Seagrass",-34.87711,138.467
"3980","Sg_229","Seagrass",-34.90079,138.48076
"4003","Sg_230","Seagrass",-34.87714,138.47473
"4017","Sg_231","Seagrass",-33.119372,138.030581
"4030","Sg_232","Seagrass",-33.111608,137.990756
"4043","Sg_233","Seagrass",-33.131158,137.957453
"4055","Sg_234","Seagrass",-33.119947,137.920717
"4067","Sg_235","Seagrass",-33.135758,137.892222
"4079","Sg_236","Seagrass",-33.142083,137.916939
"4092","Sg_237","Seagrass",-33.157319,137.904581
"4106","Sg_238","Seagrass",-33.139208,137.858575
"4118","Sg_239","Seagrass",-33.167953,137.858233
"4130","Sg_240","Seagrass",-33.144833,137.858917
"4140","Sg_241","Seagrass",36.937683,-1.93345
"4230","Sg_242","Seagrass",36.937683,-1.93345
"4238","Sg_243","Seagrass",36.937683,-1.93345
"4246","Sg_244","Seagrass",36.936167,-1.932033
"4300","Sg_245","Seagrass",36.936167,-1.932033
"4307","Sg_246","Seagrass",36.936167,-1.932033
"4312","Sg_247","Seagrass",36.936167,-1.932033
"4346","Sg_249","Seagrass",36.936167,-1.932033
"4352","Sg_250","Seagrass",36.685379,-2.803734
"4378","Sg_251","Seagrass",36.685379,-2.803734
"4385","Sg_252","Seagrass",36.46893,-6.2513
"4409","Sg_254","Seagrass",36.46893,-6.2513
"4415","Sg_255","Seagrass",36.46893,-6.2513
"4442","Sg_256","Seagrass",36.46893,-6.2513
"4449","Sg_257","Seagrass",36.46893,-6.2513
"4504","Sg_261","Seagrass",36.46946,-6.2512
"4532","Sg_262","Seagrass",36.46928,-6.25078
"4539","Sg_263","Seagrass",36.46938,-6.25099
"4555","Sg_267","Seagrass",36.823183,-2.385667
"4602","Sg_268","Seagrass",36.823183,-2.385667
"4609","Sg_269","Seagrass",36.823183,-2.385667
"4617","Sg_270","Seagrass",36.823183,-2.385667
"4646","Sg_271","Seagrass",36.823183,-2.385667
"4654","Sg_272","Seagrass",36.823183,-2.385667
"4729","Sg_279","Seagrass",37.254828,-1.760349
"4786","Sg_280","Seagrass",37.254828,-1.760349
"4829","Sg_281","Seagrass",37.254828,-1.760349
"4850","Sg_282","Seagrass",37.254828,-1.760349
"4890","Sg_283","Seagrass",37.254828,-1.760349
"4896","Sg_284","Seagrass",37.254828,-1.760349
"4902","Sg_285","Seagrass",37.254828,-1.760349
"4920","Sg_286","Seagrass",36.748004,-3.235364
"4937","Sg_287","Seagrass",37.221601,-1.783238
"4975","Sg_288","Seagrass",37.221601,-1.783238
"4982","Sg_289","Seagrass",37.221601,-1.783238
"4998","Sg_291","Seagrass",36.785917,-2.586683
"5040","Sg_292","Seagrass",36.785917,-2.586683
"5047","Sg_293","Seagrass",36.785917,-2.586683
"5055","Sg_294","Seagrass",36.78672,-2.59005
"5155","Sg_298","Seagrass",37.34972,-1.67499
"5187","Sg_299","Seagrass",37.34972,-1.67499
"5195","Sg_300","Seagrass",37.34972,-1.67499
"5201","Sg_301","Seagrass",37.348977,-1.661482
"5238","Sg_302","Seagrass",37.348977,-1.661482
"5245","Sg_303","Seagrass",37.348977,-1.661482
"5305","Sg_307","Seagrass",37.342769,-1.650453
"5314","Sg_308","Seagrass",37.342769,-1.650453
"5322","Sg_309","Seagrass",37.342769,-1.650453
"5347","Sg_310","Seagrass",39.15,2.949167
"5380","Sg_311","Seagrass",39.150833,2.948611
"5457","Sg_312","Seagrass",39.151667,2.948056
"5521","Sg_313","Seagrass",39.153333,2.945556
"5572","Sg_314","Seagrass",39.145,2.933333
"5626","Sg_315","Seagrass",42.292,3.289604
"5692","Sg_316","Seagrass",12.562806,-81.700339
"5739","Sg_317","Seagrass",12.197361,-72.149083
"5780","Sg_318","Seagrass",10.379444,-75.572778
"5817","Sg_319","Seagrass",10.32,-75.588056
"5854","Sg_320","Seagrass",12.064361,-72.1575
"5906","Sg_321","Seagrass",12.203022,-72.152019
"5949","Sg_322","Seagrass",10.365833,-75.547222
"5993","Sg_323","Seagrass",11.317647,-74.133853
"6048","Sg_324","Seagrass",34.25734,132.97795
"6187","Sg_325","Seagrass",34.23415,132.97342
"6347","Sg_326","Seagrass",64.15,-51.55
"6404","Sg_328","Seagrass",64.15,-51.55
"6443","Sg_330","Seagrass",64.25,-51.583333
"6464","Sg_331","Seagrass",64.25,-51.583333
"6483","Sg_332","Seagrass",64.466667,-50.216667
"6491","Sg_333","Seagrass",18.73555,-91.535656
"6531","Sg_334","Seagrass",18.731533,-91.540769
"6562","Sg_335","Seagrass",18.742958,-91.538181
"6571","Sg_336","Seagrass",43.45,3.66
"6576","Sg_337","Seagrass",43.45,3.66
"6585","Sg_338","Seagrass",34.89,128.02
"6590","Sg_339","Seagrass",34.89,128.02
"6595","Sg_340","Seagrass",54.19,-130.24
"6604","Sg_342","Seagrass",54.19,-130.24
"6609","Sg_343","Seagrass",42.42,-70.91
"6614","Sg_344","Seagrass",42.42,-70.91
"6619","Sg_345","Seagrass",42.42,-70.91
"6624","Sg_346","Seagrass",67.21,15
"6629","Sg_347","Seagrass",67.21,15
"6634","Sg_348","Seagrass",67.21,15
"6643","Sg_350","Seagrass",40.86,-72.45
"6648","Sg_351","Seagrass",40.86,-72.45
"6653","Sg_352","Seagrass",49.11,-68.17
"6658","Sg_353","Seagrass",49.11,-68.17
"6663","Sg_354","Seagrass",49.11,-68.17
"6668","Sg_355","Seagrass",58.36,11.56
"6675","Sg_356","Seagrass",58.36,11.56
"6682","Sg_357","Seagrass",58.36,11.56
"6689","Sg_358","Seagrass",58.34,11.55
"6696","Sg_359","Seagrass",58.34,11.55
"6703","Sg_360","Seagrass",58.34,11.55
"6709","Sg_361","Seagrass",58.26,11.48
"6717","Sg_362","Seagrass",58.26,11.48
"6725","Sg_363","Seagrass",58.26,11.48
"6730","Sg_364","Seagrass",58.25,11.45
"6736","Sg_365","Seagrass",58.25,11.45
"6743","Sg_366","Seagrass",58.25,11.45
"6750","Sg_367","Seagrass",58.04,11.8
"6757","Sg_368","Seagrass",58.04,11.8
"6764","Sg_369","Seagrass",58.04,11.8
"6770","Sg_370","Seagrass",58.01,11.71
"6777","Sg_371","Seagrass",58.01,11.71
"6784","Sg_372","Seagrass",58.01,11.71
"6791","Sg_373","Seagrass",57.89,11.66
"6798","Sg_374","Seagrass",57.89,11.66
"6805","Sg_375","Seagrass",57.89,11.66
"6812","Sg_376","Seagrass",37.22,-76.4
"6817","Sg_377","Seagrass",37.22,-76.4
"6822","Sg_378","Seagrass",37.22,-76.4
"6827","Sg_379","Seagrass",46.47,-124.02
"6832","Sg_380","Seagrass",46.47,-124.02
"6841","Sg_382","Seagrass",34.3,132.91
"6846","Sg_383","Seagrass",34.3,132.91
"6851","Sg_384","Seagrass",34.3,132.91
"6856","Sg_385","Seagrass",32.7,-117.17
"6861","Sg_386","Seagrass",32.7,-117.17
"6866","Sg_387","Seagrass",32.7,-117.17
"6871","Sg_388","Seagrass",30.42,-115.96
"6876","Sg_389","Seagrass",30.42,-115.96
"6881","Sg_390","Seagrass",30.42,-115.96
"6886","Sg_391","Seagrass",37.95,-122.41
"6891","Sg_392","Seagrass",37.95,-122.41
"6896","Sg_393","Seagrass",37.95,-122.41
"6901","Sg_394","Seagrass",34.67,-76.57
"6906","Sg_395","Seagrass",34.67,-76.57
"6911","Sg_396","Seagrass",34.67,-76.57
"6916","Sg_397","Seagrass",43.02,144.9
"6921","Sg_398","Seagrass",43.02,144.9
"6926","Sg_399","Seagrass",43.02,144.9
"6931","Sg_400","Seagrass",49,-123.1
"6936","Sg_401","Seagrass",49,-123.1
"6941","Sg_402","Seagrass",49,-123.1
"6950","Sg_404","Seagrass",38.32,-123.05
"6955","Sg_405","Seagrass",38.32,-123.05
"6960","Sg_406","Seagrass",60.12,21.86
"6968","Sg_407","Seagrass",60.12,21.86
"6976","Sg_408","Seagrass",60.12,21.86
"6984","Sg_409","Seagrass",60.11,21.71
"6992","Sg_410","Seagrass",60.11,21.71
"7000","Sg_411","Seagrass",60.11,21.71
"7008","Sg_412","Seagrass",59.82,22.99
"7016","Sg_413","Seagrass",59.82,22.99
"7024","Sg_414","Seagrass",59.82,22.99
"7032","Sg_415","Seagrass",59.83,23.08
"7040","Sg_416","Seagrass",59.83,23.08
"7048","Sg_417","Seagrass",59.83,23.08
"7056","Sg_418","Seagrass",59.84,23.24
"7064","Sg_419","Seagrass",59.84,23.24
"7072","Sg_420","Seagrass",59.84,23.24
"7080","Sg_421","Seagrass",59.92,21.81
"7089","Sg_422","Seagrass",59.92,21.81
"7098","Sg_423","Seagrass",59.92,21.81
"7107","Sg_424","Seagrass",60.13,21.44
"7115","Sg_425","Seagrass",60.13,21.44
"7123","Sg_426","Seagrass",60.13,21.44
"7135","Sg_428","Seagrass",59.88,21.74
"7141","Sg_429","Seagrass",59.88,21.74
"7147","Sg_430","Seagrass",60.03,21.71
"7154","Sg_431","Seagrass",60.03,21.71
"7162","Sg_432","Seagrass",60.03,21.71
"7170","Sg_433","Seagrass",60.21,21.7
"7178","Sg_434","Seagrass",60.21,21.7
"7186","Sg_435","Seagrass",60.21,21.7
"7194","Sg_436","Seagrass",56.69,8.58
"7202","Sg_437","Seagrass",56.69,8.58
"7210","Sg_438","Seagrass",56.69,8.58
"7218","Sg_439","Seagrass",56.67,8.58
"7226","Sg_440","Seagrass",56.67,8.58
"7234","Sg_441","Seagrass",56.67,8.58
"7242","Sg_442","Seagrass",56.77,8.48
"7248","Sg_443","Seagrass",56.77,8.48
"7254","Sg_444","Seagrass",56.77,8.48
"7260","Sg_445","Seagrass",56.62,9.28
"7269","Sg_447","Seagrass",56.62,9.28
"7274","Sg_448","Seagrass",57.01,9.05
"7282","Sg_449","Seagrass",57.01,9.05
"7290","Sg_450","Seagrass",57.01,9.05
"7298","Sg_451","Seagrass",55.04,10.69
"7306","Sg_452","Seagrass",55.04,10.69
"7314","Sg_453","Seagrass",55.04,10.69
"7322","Sg_454","Seagrass",54.99,10.65
"7330","Sg_455","Seagrass",54.99,10.65
"7338","Sg_456","Seagrass",54.99,10.65
"7346","Sg_457","Seagrass",55.44,10.55
"7354","Sg_458","Seagrass",55.44,10.55
"7362","Sg_459","Seagrass",55.44,10.55
"7370","Sg_460","Seagrass",55.44,10.55
"7378","Sg_461","Seagrass",55.44,10.55
"7386","Sg_462","Seagrass",55.44,10.55
"7394","Sg_463","Seagrass",55.53,10.6
"7402","Sg_464","Seagrass",55.53,10.6
"7410","Sg_465","Seagrass",55.53,10.6
"7418","Sg_466","Seagrass",55.53,10.6
"7426","Sg_467","Seagrass",55.53,10.6
"7434","Sg_468","Seagrass",55.53,10.6
"7442","Sg_469","Seagrass",55.3,10.83
"7450","Sg_470","Seagrass",55.3,10.83
"7458","Sg_471","Seagrass",55.3,10.83
"7466","Sg_472","Seagrass",22.302125,39.093735
"7583","Sg_473","Seagrass",22.302125,39.093735
"7600","Sg_474","Seagrass",22.302125,39.093735
"7620","Sg_475","Seagrass",22.403575,39.131217
"7628","Sg_476","Seagrass",22.403575,39.131217
"7670","Sg_477","Seagrass",22.403575,39.131217
"7678","Sg_478","Seagrass",22.403575,39.131217
"7696","Sg_479","Seagrass",22.403575,39.131217
"7832","Sg_480","Seagrass",22.403575,39.131217
"7937","Sg_481","Seagrass",22.403575,39.131217
"7957","Sg_482","Seagrass",22.403575,39.131217
"7964","Sg_483","Seagrass",22.403575,39.131217
"7971","Sg_484","Seagrass",22.403575,39.131217
"8018","Sg_485","Seagrass",22.751785,39.006871
"8182","Sg_486","Seagrass",22.751785,39.006871
"8195","Sg_487","Seagrass",22.751785,39.006871
"8211","Sg_488","Seagrass",22.751785,39.006871
"8226","Sg_489","Seagrass",22.947381,38.896154
"8346","Sg_490","Seagrass",22.947381,38.896154
"8364","Sg_491","Seagrass",22.947381,38.896154
"8371","Sg_492","Seagrass",22.947381,38.896154
"8377","Sg_493","Seagrass",22.947381,38.896154
"8387","Sg_494","Seagrass",22.947381,38.896154
"8396","Sg_495","Seagrass",22.947381,38.896154
"8456","Sg_496","Seagrass",22.947381,38.896154
"8466","Sg_497","Seagrass",22.947381,38.896154
"8522","Sg_498","Seagrass",22.947381,38.896154
"8531","Sg_499","Seagrass",57.06220341,9.685693557
"8559","Sg_500","Seagrass",57.01785533,9.589725026
"8592","Sg_501","Seagrass",55.81536291,10.05737539
"8614","Sg_502","Seagrass",55.87401083,10.03018462
"8635","Sg_503","Seagrass",54.99685329,10.66857222
"8665","Sg_504","Seagrass",55.038966,10.69103058
"8685","Sg_505","Seagrass",55.88582,12.02094
"8708","Sg_506","Seagrass",55.70641,12.01412
"8726","Sg_507","Seagrass",-4.433414,39.521423
"8736","Sg_508","Seagrass",-4.433414,39.521423
"8746","Sg_509","Seagrass",-4.433414,39.521423
"8756","Sg_510","Seagrass",-4.433414,39.521423
"8766","Sg_511","Seagrass",-4.433414,39.521423
"8776","Sg_512","Seagrass",-4.433414,39.521423
"8786","Sg_513","Seagrass",-4.433414,39.521423
"8796","Sg_514","Seagrass",-4.433414,39.521423
"8806","Sg_515","Seagrass",-4.433414,39.521423
"8816","Sg_516","Seagrass",-4.433414,39.521423
"8826","Sg_517","Seagrass",-4.433414,39.521423
"8836","Sg_518","Seagrass",-4.433414,39.521423
"8846","Sg_519","Seagrass",-4.433414,39.521423
"8856","Sg_520","Seagrass",-4.433414,39.521423
"8866","Sg_521","Seagrass",-4.433414,39.521423
"8926","Sg_527","Seagrass",-4.433414,39.521423
"8936","Sg_528","Seagrass",-4.433414,39.521423
"8946","Sg_529","Seagrass",-4.433414,39.521423
"8956","Sg_530","Seagrass",-4.433414,39.521423
"8966","Sg_531","Seagrass",-4.433414,39.521423
"8976","Sg_532","Seagrass",-4.433414,39.521423
"8986","Sg_533","Seagrass",-4.433414,39.521423
"8996","Sg_534","Seagrass",-4.433414,39.521423
"9006","Sg_535","Seagrass",-4.433414,39.521423
"9016","Sg_536","Seagrass",-4.433414,39.521423
"9026","Sg_537","Seagrass",-4.433414,39.521423
"9036","Sg_538","Seagrass",-4.433414,39.521423
"9046","Sg_539","Seagrass",-4.433414,39.521423
"9056","Sg_540","Seagrass",-4.433414,39.521423
"9066","Sg_541","Seagrass",-4.433414,39.521423
"9126","Sg_547","Seagrass",-4.433414,39.521423
"9136","Sg_548","Seagrass",-4.433414,39.521423
"9146","Sg_549","Seagrass",-4.433414,39.521423
"9156","Sg_550","Seagrass",-4.433414,39.521423
"9166","Sg_551","Seagrass",-4.433414,39.521423
"9176","Sg_552","Seagrass",-4.433414,39.521423
"9186","Sg_553","Seagrass",-4.433414,39.521423
"9196","Sg_554","Seagrass",-4.433414,39.521423
"9206","Sg_555","Seagrass",-4.433414,39.521423
"9216","Sg_556","Seagrass",-4.433414,39.521423
"9226","Sg_557","Seagrass",-4.433414,39.521423
"9236","Sg_558","Seagrass",-4.433414,39.521423
"9246","Sg_559","Seagrass",-4.433414,39.521423
"9256","Sg_560","Seagrass",-4.433414,39.521423
"9266","Sg_561","Seagrass",-4.433414,39.521423
"9326","Sg_567","Seagrass",-4.433414,39.521423
"9336","Sg_568","Seagrass",-4.433414,39.521423
"9346","Sg_569","Seagrass",-4.433414,39.521423
"9356","Sg_570","Seagrass",-4.433414,39.521423
"9366","Sg_571","Seagrass",-4.433414,39.521423
"9376","Sg_572","Seagrass",-4.433414,39.521423
"9386","Sg_573","Seagrass",-4.433414,39.521423
"9396","Sg_574","Seagrass",-4.433414,39.521423
"9406","Sg_575","Seagrass",-4.433414,39.521423
"9416","Sg_576","Seagrass",-4.433414,39.521423
"9426","Sg_577","Seagrass",-4.433414,39.521423
"9436","Sg_578","Seagrass",-4.433414,39.521423
"9446","Sg_579","Seagrass",-4.433414,39.521423
"9456","Sg_580","Seagrass",-4.433414,39.521423
"9466","Sg_581","Seagrass",-4.433414,39.521423
"9526","Sg_587","Seagrass",37.654326,24.016993
"9542","Sg_588","Seagrass",37.723647,23.904029
"9577","Sm_001","Tidal Marsh",37.273472,-7.015444
"9649","Sm_004","Tidal Marsh",37.27321,-7.01515
"9707","Sm_005","Tidal Marsh",37.273228,-7.015536
"9727","Sm_006","Tidal Marsh",37.27314,-7.01554
"9770","Sm_007","Tidal Marsh",37.203806,-6.951333
"9781","Sm_008","Tidal Marsh",37.203806,-6.951333
"9788","Sm_009","Tidal Marsh",37.203806,-6.951333
"9795","Sm_010","Tidal Marsh",37.203806,-6.951333
"9843","Sm_011","Tidal Marsh",37.172883,-6.928167
"9850","Sm_012","Tidal Marsh",37.172883,-6.928167
"9857","Sm_013","Tidal Marsh",37.172883,-6.928167
"9903","Sm_014","Tidal Marsh",37.174333,-6.931083
"9911","Sm_015","Tidal Marsh",37.174333,-6.931083
"9918","Sm_016","Tidal Marsh",37.174333,-6.931083
"10025","Sm_020","Tidal Marsh",37.2416,-6.9673
"10032","Sm_021","Tidal Marsh",37.2416,-6.9673
"10039","Sm_022","Tidal Marsh",37.2416,-6.9673
"10099","Sm_023","Tidal Marsh",37.155472,-6.905583
"10133","Sm_024","Tidal Marsh",37.155472,-6.905583
"10166","Sm_025","Tidal Marsh",37.155472,-6.905583
"10206","Sm_026","Tidal Marsh",36.549,-6.21
"10213","Sm_027","Tidal Marsh",36.549,-6.21
"10260","Sm_028","Tidal Marsh",36.549,-6.21
"10366","Sm_032","Tidal Marsh",36.548722,-6.209944
"10374","Sm_033","Tidal Marsh",36.548722,-6.209944
"10381","Sm_034","Tidal Marsh",36.548722,-6.209944
"10435","Sm_035","Tidal Marsh",36.548492,-6.210453
"10442","Sm_036","Tidal Marsh",36.548492,-6.210453
"10448","Sm_037","Tidal Marsh",36.548492,-6.210453
"10483","Sm_038","Tidal Marsh",37.315611,-6.977024
"10515","Sm_039","Tidal Marsh",37.315611,-6.977024
"10587","Sm_042","Tidal Marsh",37.244722,-6.977611
"10618","Sm_043","Tidal Marsh",37.244833,-6.977611
"10649","Sm_044","Tidal Marsh",37.244833,-6.977611
"10658","Sm_045","Tidal Marsh",37.212611,-6.941833
"10667","Sm_046","Tidal Marsh",37.212611,-6.941833
"10699","Sm_047","Tidal Marsh",37.212611,-6.941833
"10708","Sm_048","Tidal Marsh",30.07775,-83.9461
"10733","Sm_049","Tidal Marsh",30.06585,-83.95698333
"10750","Sm_050","Tidal Marsh",30.0686,-83.95386667
"10766","Sm_051","Tidal Marsh",30.07675,-83.94756667
"10786","Sm_052","Tidal Marsh",25.42345,-81.060336
"10792","Sm_053","Tidal Marsh",25.421289,-81.059667
"10801","Sm_054","Tidal Marsh",33.494217,-79.1744
"10811","Sm_057","Tidal Marsh",33.543317,-79.17055
"10817","Sm_058","Tidal Marsh",33.543417,-79.1705
"10823","Sm_059","Tidal Marsh",33.52085,-79.1477
"10838","Sm_060","Tidal Marsh",33.52075,-79.147667
"10848","Sm_063","Tidal Marsh",33.524567,-79.15725
"10854","Sm_064","Tidal Marsh",33.523567,-79.15645
"10863","Sm_065","Tidal Marsh",41.55923,-70.54365
"10912","Sm_066","Tidal Marsh",41.55892,-70.54378
"10974","Sm_067","Tidal Marsh",41.55665,-70.58044
"11035","Sm_068","Tidal Marsh",41.55655,-70.58011
"11083","Sm_069","Tidal Marsh",41.556,-70.57988
"11123","Sm_070","Tidal Marsh",41.5752,-70.50214
"11173","Sm_071","Tidal Marsh",41.5759,-70.5011
"11224","Sm_072","Tidal Marsh",41.57671,-70.50044
"11272","Sm_073","Tidal Marsh",41.55445,-70.5069
"11330","Sm_074","Tidal Marsh",41.55451,-70.50599
"11351","Sm_075","Tidal Marsh",41.55449,-70.50714
"11412","Sm_076","Tidal Marsh",33.42268,-79.20802
"11431","Sm_077","Tidal Marsh",33.55564,-79.08943
"11451","Sm_078","Tidal Marsh",33.34001,-79.34166
"11463","Sm_079","Tidal Marsh",33.35003,-79.3447
"11476","Sm_080","Tidal Marsh",29.72861111,-81.24111111
"11496","Sm_081","Tidal Marsh",29.72888889,-81.24333333
"11516","Sm_082","Tidal Marsh",29.09694444,-82.82083333
"11536","Sm_083","Tidal Marsh",29.09638889,-82.82088889
"11556","Sm_084","Tidal Marsh",-23.95,113.6333333
"11627","Sm_085","Tidal Marsh",-33.88692027,120.0917181
"11656","Sm_086","Tidal Marsh",-33.92358455,120.0542508
"11690","Sm_087","Tidal Marsh",-34.28416845,119.4926462
"11724","Sm_088","Tidal Marsh",-34.28366142,119.4736656
"11753","Sm_089","Tidal Marsh",-34.28247584,119.4527356
"11783","Sm_090","Tidal Marsh",-34.38537947,119.3645245
"11814","Sm_091","Tidal Marsh",-34.364942,119.365694
"11845","Sm_092","Tidal Marsh",-34.93852207,117.9796374
"11874","Sm_093","Tidal Marsh",-34.96230834,117.9750292
