ID;Ecosystem;Lat;Long;nearest_long;nearest_lat;nitratos;pH;phosphates;temperature;water.velocity;salinidade
Mg_ 1236;Mangrove;11.559437;103.040739;102.9750035;11.47499981;0.4283614;8.04881183;0.00034037;29.22868036;29.43150391;0.02512151
Mg_ 1237;Mangrove;11.559437;103.040739;102.9750035;11.47499981;0.4283614;8.04881183;0.00034037;29.22868036;29.43150391;0.02512151
Mg_ 1238;Mangrove;11.51655319;102.9872835;102.9750035;11.47499981;0.4283614;8.04881183;0.00034037;29.22868036;29.43150391;0.02512151
Mg_ 1239;Mangrove;11.516553;102.987284;102.9750035;11.47499981;0.4283614;8.04881183;0.00034037;29.22868036;29.43150391;0.02512151
Mg_ 1240;Mangrove;11.516553;102.987284;102.9750035;11.47499981;0.4283614;8.04881183;0.00034037;29.22868036;29.43150391;0.02512151
Mg_ 1241;Mangrove;11.516553;102.987284;102.9750035;11.47499981;0.4283614;8.04881183;0.00034037;29.22868036;29.43150391;0.02512151
Mg_ 1242;Mangrove;11.516553;102.987284;102.9750035;11.47499981;0.4283614;8.04881183;0.00034037;29.22868036;29.43150391;0.02512151
Mg_ 1243;Mangrove;11.51698344;102.9880686;102.9750035;11.47499981;0.4283614;8.04881183;0.00034037;29.22868036;29.43150391;0.02512151
Mg_ 1244;Mangrove;11.516983;102.988069;102.9750035;11.47499981;0.4283614;8.04881183;0.00034037;29.22868036;29.43150391;0.02512151
Mg_ 1245;Mangrove;11.516983;102.988069;102.9750035;11.47499981;0.4283614;8.04881183;0.00034037;29.22868036;29.43150391;0.02512151
Mg_ 1246;Mangrove;11.516983;102.988069;102.9750035;11.47499981;0.4283614;8.04881183;0.00034037;29.22868036;29.43150391;0.02512151
Mg_ 1247;Mangrove;11.516983;102.988069;102.9750035;11.47499981;0.4283614;8.04881183;0.00034037;29.22868036;29.43150391;0.02512151
Mg_ 1248;Mangrove;11.51807713;102.9893806;102.9750035;11.47499981;0.4283614;8.04881183;0.00034037;29.22868036;29.43150391;0.02512151
Mg_ 1249;Mangrove;11.518077;102.989381;102.9750035;11.47499981;0.4283614;8.04881183;0.00034037;29.22868036;29.43150391;0.02512151
Mg_ 1250;Mangrove;11.518077;102.989381;102.9750035;11.47499981;0.4283614;8.04881183;0.00034037;29.22868036;29.43150391;0.02512151
Mg_ 1251;Mangrove;11.518077;102.989381;102.9750035;11.47499981;0.4283614;8.04881183;0.00034037;29.22868036;29.43150391;0.02512151
Mg_ 1252;Mangrove;11.518077;102.989381;102.9750035;11.47499981;0.4283614;8.04881183;0.00034037;29.22868036;29.43150391;0.02512151
Mg_ 1253;Mangrove;11.582732;103.031859;102.9250035;11.5749998;0.2950816;8.04602698;0.00070277;29.24133811;29.5547427;0.043061
Mg_ 1254;Mangrove;11.50395137;103.0305935;102.9750035;11.47499981;0.4283614;8.04881183;0.00034037;29.22868036;29.43150391;0.02512151
Mg_ 1255;Mangrove;11.503951;103.030594;102.9750035;11.47499981;0.4283614;8.04881183;0.00034037;29.22868036;29.43150391;0.02512151
Mg_ 1256;Mangrove;11.503951;103.030594;102.9750035;11.47499981;0.4283614;8.04881183;0.00034037;29.22868036;29.43150391;0.02512151
Mg_ 1257;Mangrove;11.503951;103.030594;102.9750035;11.47499981;0.4283614;8.04881183;0.00034037;29.22868036;29.43150391;0.02512151
Mg_ 1258;Mangrove;11.503951;103.030594;102.9750035;11.47499981;0.4283614;8.04881183;0.00034037;29.22868036;29.43150391;0.02512151
Mg_ 1259;Mangrove;11.55543198;102.9787844;102.9250035;11.5749998;0.2950816;8.04602698;0.00070277;29.24133811;29.5547427;0.043061
Mg_ 1260;Mangrove;11.555432;102.978784;102.9250035;11.5749998;0.2950816;8.04602698;0.00070277;29.24133811;29.5547427;0.043061
Mg_ 1261;Mangrove;11.555432;102.978784;102.9250035;11.5749998;0.2950816;8.04602698;0.00070277;29.24133811;29.5547427;0.043061
Mg_ 1262;Mangrove;11.555432;102.978784;102.9250035;11.5749998;0.2950816;8.04602698;0.00070277;29.24133811;29.5547427;0.043061
Mg_ 1263;Mangrove;11.555432;102.978784;102.9250035;11.5749998;0.2950816;8.04602698;0.00070277;29.24133811;29.5547427;0.043061
Mg_ 1264;Mangrove;11.50543538;103.0056093;102.9750035;11.47499981;0.4283614;8.04881183;0.00034037;29.22868036;29.43150391;0.02512151
Mg_ 1265;Mangrove;11.505435;103.005609;102.9750035;11.47499981;0.4283614;8.04881183;0.00034037;29.22868036;29.43150391;0.02512151
Mg_ 1266;Mangrove;11.505435;103.005609;102.9750035;11.47499981;0.4283614;8.04881183;0.00034037;29.22868036;29.43150391;0.02512151
Mg_ 1267;Mangrove;11.505435;103.005609;102.9750035;11.47499981;0.4283614;8.04881183;0.00034037;29.22868036;29.43150391;0.02512151
Mg_ 1268;Mangrove;11.46520693;103.0637505;103.0250035;11.42499981;0.69637435;8.05747631;0.00067522;29.22982992;29.21915451;0.02210774
Mg_ 1269;Mangrove;11.465207;103.063751;103.0250035;11.42499981;0.69637435;8.05747631;0.00067522;29.22982992;29.21915451;0.02210774
Mg_ 1270;Mangrove;11.45125;103.08417;103.0250035;11.42499981;0.69637435;8.05747631;0.00067522;29.22982992;29.21915451;0.02210774
Mg_ 1271;Mangrove;11.555027;103.009027;102.9250035;11.5749998;0.2950816;8.04602698;0.00070277;29.24133811;29.5547427;0.043061
Mg_ 1272;Mangrove;11.52963101;102.9819387;102.9750035;11.47499981;0.4283614;8.04881183;0.00034037;29.22868036;29.43150391;0.02512151
Mg_ 1273;Mangrove;11.529631;102.981939;102.9750035;11.47499981;0.4283614;8.04881183;0.00034037;29.22868036;29.43150391;0.02512151
Mg_ 1274;Mangrove;11.501393;103.061579;103.0250035;11.42499981;0.69637435;8.05747631;0.00067522;29.22982992;29.21915451;0.02210774
Mg_ 1275;Mangrove;11.47413;103.005023;102.9750035;11.47499981;0.4283614;8.04881183;0.00034037;29.22868036;29.43150391;0.02512151
Mg_ 1276;Mangrove;11.474705;103.0622104;103.0250035;11.42499981;0.69637435;8.05747631;0.00067522;29.22982992;29.21915451;0.02210774
Mg_ 1277;Mangrove;11.474705;103.06221;103.0250035;11.42499981;0.69637435;8.05747631;0.00067522;29.22982992;29.21915451;0.02210774
Mg_ 1278;Mangrove;11.450235;103.05928;103.0250035;11.42499981;0.69637435;8.05747631;0.00067522;29.22982992;29.21915451;0.02210774
Mg_ 1279;Mangrove;11.529737;103.03441;102.9750035;11.47499981;0.4283614;8.04881183;0.00034037;29.22868036;29.43150391;0.02512151
Mg_ 1280;Mangrove;11.443549;103.0898843;103.0250035;11.42499981;0.69637435;8.05747631;0.00067522;29.22982992;29.21915451;0.02210774
Mg_ 1281;Mangrove;11.583369;103.0378132;102.9250035;11.5749998;0.2950816;8.04602698;0.00070277;29.24133811;29.5547427;0.043061
Mg_ 1282;Mangrove;11.583369;103.037813;102.9250035;11.5749998;0.2950816;8.04602698;0.00070277;29.24133811;29.5547427;0.043061
Mg_ 1283;Mangrove;11.583369;103.037813;102.9250035;11.5749998;0.2950816;8.04602698;0.00070277;29.24133811;29.5547427;0.043061
Mg_ 1284;Mangrove;11.583369;103.037813;102.9250035;11.5749998;0.2950816;8.04602698;0.00070277;29.24133811;29.5547427;0.043061
Mg_ 1285;Mangrove;11.583369;103.037813;102.9250035;11.5749998;0.2950816;8.04602698;0.00070277;29.24133811;29.5547427;0.043061
Mg_ 1286;Mangrove;11.47701;103.0378552;103.0250035;11.42499981;0.69637435;8.05747631;0.00067522;29.22982992;29.21915451;0.02210774
Mg_ 1287;Mangrove;11.47701;103.037855;103.0250035;11.42499981;0.69637435;8.05747631;0.00067522;29.22982992;29.21915451;0.02210774
Mg_ 1288;Mangrove;11.47701;103.037855;103.0250035;11.42499981;0.69637435;8.05747631;0.00067522;29.22982992;29.21915451;0.02210774
Mg_ 1290;Mangrove;11.45311;103.0188601;103.0250035;11.42499981;0.69637435;8.05747631;0.00067522;29.22982992;29.21915451;0.02210774
Mg_ 1291;Mangrove;11.45311;103.01886;103.0250035;11.42499981;0.69637435;8.05747631;0.00067522;29.22982992;29.21915451;0.02210774
Mg_ 1292;Mangrove;11.45311;103.01886;103.0250035;11.42499981;0.69637435;8.05747631;0.00067522;29.22982992;29.21915451;0.02210774
Mg_ 1293;Mangrove;11.45311;103.01886;103.0250035;11.42499981;0.69637435;8.05747631;0.00067522;29.22982992;29.21915451;0.02210774
Mg_ 1294;Mangrove;8.036226116;98.95338029;98.92500335;8.024999864;0.10031275;8.05070285;0.00502951;29.54920204;29.54571093;0.01025371
Mg_ 1295;Mangrove;8.036090463;98.95365257;98.92500335;8.024999864;0.10031275;8.05070285;0.00502951;29.54920204;29.54571093;0.01025371
Mg_ 1296;Mangrove;8.036009082;98.95390668;98.92500335;8.024999864;0.10031275;8.05070285;0.00502951;29.54920204;29.54571093;0.01025371
Mg_ 1297;Mangrove;8.035909599;98.95407005;98.92500335;8.024999864;0.10031275;8.05070285;0.00502951;29.54920204;29.54571093;0.01025371
Mg_ 1298;Mangrove;8.058024645;98.94381195;98.92500335;8.024999864;0.10031275;8.05070285;0.00502951;29.54920204;29.54571093;0.01025371
Mg_ 1299;Mangrove;8.058078935;98.943939;98.92500335;8.024999864;0.10031275;8.05070285;0.00502951;29.54920204;29.54571093;0.01025371
Mg_ 1300;Mangrove;8.058314147;98.94414771;98.92500335;8.024999864;0.10031275;8.05070285;0.00502951;29.54920204;29.54571093;0.01025371
Mg_ 1301;Mangrove;8.058305141;98.94443814;98.92500335;8.024999864;0.10031275;8.05070285;0.00502951;29.54920204;29.54571093;0.01025371
Mg_ 1302;Mangrove;8.069341319;98.94938306;98.92500335;8.024999864;0.10031275;8.05070285;0.00502951;29.54920204;29.54571093;0.01025371
Mg_ 1303;Mangrove;8.069513175;98.94931043;98.92500335;8.024999864;0.10031275;8.05070285;0.00502951;29.54920204;29.54571093;0.01025371
Mg_ 1304;Mangrove;8.069694074;98.94921965;98.92500335;8.024999864;0.10031275;8.05070285;0.00502951;29.54920204;29.54571093;0.01025371
Mg_ 1305;Mangrove;8.069856872;98.94904718;98.92500335;8.024999864;0.10031275;8.05070285;0.00502951;29.54920204;29.54571093;0.01025371
Mg_ 1306;Mangrove;8.041046344;98.94495779;98.92500335;8.024999864;0.10031275;8.05070285;0.00502951;29.54920204;29.54571093;0.01025371
Mg_ 1307;Mangrove;8.040937775;98.94479444;98.92500335;8.024999864;0.10031275;8.05070285;0.00502951;29.54920204;29.54571093;0.01025371
Mg_ 1308;Mangrove;8.040793022;98.94461296;98.92500335;8.024999864;0.10031275;8.05070285;0.00502951;29.54920204;29.54571093;0.01025371
Mg_ 1309;Mangrove;8.040774909;98.9444496;98.92500335;8.024999864;0.10031275;8.05070285;0.00502951;29.54920204;29.54571093;0.01025371
Mg_ 1310;Mangrove;8.043643229;98.95144638;98.92500335;8.024999864;0.10031275;8.05070285;0.00502951;29.54920204;29.54571093;0.01025371
Mg_ 1311;Mangrove;8.043760805;98.95131023;98.92500335;8.024999864;0.10031275;8.05070285;0.00502951;29.54920204;29.54571093;0.01025371
Mg_ 1312;Mangrove;8.043932624;98.95091997;98.92500335;8.024999864;0.10031275;8.05070285;0.00502951;29.54920204;29.54571093;0.01025371
Mg_ 1313;Mangrove;8.044023054;98.95071122;98.92500335;8.024999864;0.10031275;8.05070285;0.00502951;29.54920204;29.54571093;0.01025371
Mg_ 1314;Mangrove;8.057582088;98.94896704;98.92500335;8.024999864;0.10031275;8.05070285;0.00502951;29.54920204;29.54571093;0.01025371
Mg_ 1315;Mangrove;8.057744923;98.94909408;98.92500335;8.024999864;0.10031275;8.05070285;0.00502951;29.54920204;29.54571093;0.01025371
Mg_ 1316;Mangrove;8.057826342;98.94916667;98.92500335;8.024999864;0.10031275;8.05070285;0.00502951;29.54920204;29.54571093;0.01025371
Mg_ 1317;Mangrove;8.058142962;98.94938445;98.92500335;8.024999864;0.10031275;8.05070285;0.00502951;29.54920204;29.54571093;0.01025371
Mg_ 1318;Mangrove;8.043508061;98.95602041;98.92500335;8.024999864;0.10031275;8.05070285;0.00502951;29.54920204;29.54571093;0.01025371
Mg_ 1319;Mangrove;8.043480946;98.95622008;98.92500335;8.024999864;0.10031275;8.05070285;0.00502951;29.54920204;29.54571093;0.01025371
Mg_ 1320;Mangrove;8.04341767;98.9566194;98.92500335;8.024999864;0.10031275;8.05070285;0.00502951;29.54920204;29.54571093;0.01025371
Mg_ 1321;Mangrove;8.04333629;98.95690982;98.92500335;8.024999864;0.10031275;8.05070285;0.00502951;29.54920204;29.54571093;0.01025371
Mg_ 1322;Mangrove;8.31786;-82.4404;-82.4250028;8.27499986;0.1858165;8.04205217;0.17870679;28.73947212;28.73123758;0.04822273
Mg_ 1323;Mangrove;8.31786;-82.4404;-82.4250028;8.27499986;0.1858165;8.04205217;0.17870679;28.73947212;28.73123758;0.04822273
Mg_ 1324;Mangrove;8.31786;-82.4404;-82.4250028;8.27499986;0.1858165;8.04205217;0.17870679;28.73947212;28.73123758;0.04822273
Mg_ 1325;Mangrove;8.31786;-82.4404;-82.4250028;8.27499986;0.1858165;8.04205217;0.17870679;28.73947212;28.73123758;0.04822273
Mg_ 1326;Mangrove;8.31786;-82.4404;-82.4250028;8.27499986;0.1858165;8.04205217;0.17870679;28.73947212;28.73123758;0.04822273
Mg_ 1327;Mangrove;8.31786;-82.4404;-82.4250028;8.27499986;0.1858165;8.04205217;0.17870679;28.73947212;28.73123758;0.04822273
Mg_ 1328;Mangrove;9.96361305;-85.03930615;-85.02500288;9.974999831;0.35526213;8.02849912;0.24591863;29.81157915;29.76318708;0.02106653
Mg_ 1329;Mangrove;9.963439461;-85.03945215;-85.02500288;9.974999831;0.35526213;8.02849912;0.24591863;29.81157915;29.76318708;0.02106653
Mg_ 1330;Mangrove;9.963265871;-85.03959814;-85.02500288;9.974999831;0.35526213;8.02849912;0.24591863;29.81157915;29.76318708;0.02106653
Mg_ 1331;Mangrove;9.963092282;-85.03974413;-85.02500288;9.974999831;0.35526213;8.02849912;0.24591863;29.81157915;29.76318708;0.02106653
Mg_ 1332;Mangrove;9.962918692;-85.03989013;-85.02500288;9.974999831;0.35526213;8.02849912;0.24591863;29.81157915;29.76318708;0.02106653
Mg_ 1333;Mangrove;9.962745102;-85.04003612;-85.02500288;9.974999831;0.35526213;8.02849912;0.24591863;29.81157915;29.76318708;0.02106653
Mg_ 1334;Mangrove;8.27676;-82.3499;-82.32500279;8.324999859;0.18295096;8.04197827;0.18178553;28.84416307;28.79014321;0.04152222
Mg_ 1335;Mangrove;8.27676;-82.3499;-82.32500279;8.324999859;0.18295096;8.04197827;0.18178553;28.84416307;28.79014321;0.04152222
Mg_ 1336;Mangrove;8.27676;-82.3499;-82.32500279;8.324999859;0.18295096;8.04197827;0.18178553;28.84416307;28.79014321;0.04152222
Mg_ 1337;Mangrove;8.27676;-82.3499;-82.32500279;8.324999859;0.18295096;8.04197827;0.18178553;28.84416307;28.79014321;0.04152222
Mg_ 1338;Mangrove;8.27676;-82.3499;-82.32500279;8.324999859;0.18295096;8.04197827;0.18178553;28.84416307;28.79014321;0.04152222
Mg_ 1339;Mangrove;8.30017;-82.4285;-82.4250028;8.27499986;0.1858165;8.04205217;0.17870679;28.73947212;28.73123758;0.04822273
Mg_ 1340;Mangrove;8.30017;-82.4285;-82.4250028;8.27499986;0.1858165;8.04205217;0.17870679;28.73947212;28.73123758;0.04822273
Mg_ 1341;Mangrove;8.30017;-82.4285;-82.4250028;8.27499986;0.1858165;8.04205217;0.17870679;28.73947212;28.73123758;0.04822273
Mg_ 1342;Mangrove;8.30017;-82.4285;-82.4250028;8.27499986;0.1858165;8.04205217;0.17870679;28.73947212;28.73123758;0.04822273
Mg_ 1343;Mangrove;8.30017;-82.4285;-82.4250028;8.27499986;0.1858165;8.04205217;0.17870679;28.73947212;28.73123758;0.04822273
Mg_ 1344;Mangrove;8.30017;-82.4285;-82.4250028;8.27499986;0.1858165;8.04205217;0.17870679;28.73947212;28.73123758;0.04822273
Mg_ 1356;Mangrove;25.362304;-81.108188;-81.12500275;25.37499957;0.43571693;8.05972243;0.00046339;26.15340029;26.16000084;0.02850507
Mg_ 1357;Mangrove;25.365286;-81.08602;-81.12500275;25.37499957;0.43571693;8.05972243;0.00046339;26.15340029;26.16000084;0.02850507
Mg_ 1358;Mangrove;25.378163;-81.033439;-81.02500275;25.32499957;0.38967771;8.06046331;0.00043343;26.27531482;26.2603374;0.03675436
Mg_ 1360;Mangrove;22.527121;114.006983;113.9750039;22.47499962;24.4442895;8.0937341;0.09263129;24.66084146;24.64344454;0.04967815
Mg_ 1373;Mangrove;21.492697;109.762599;109.7750037;21.47499964;6.97377649;8.05633702;0.00129454;25.22717895;25.14326509;0.00677478
Mg_ 1374;Mangrove;21.4969;109.760594;109.7750037;21.47499964;6.97377649;8.05633702;0.00129454;25.22717895;25.14326509;0.00677478
Mg_ 1375;Mangrove;-18.798088;36.279556;36.32500123;-18.87499968;4.38391019;8.053139;0.00400107;26.77602855;26.74571923;0.04207158
Mg_ 1376;Mangrove;-18.798088;36.279556;36.32500123;-18.87499968;4.38391019;8.053139;0.00400107;26.77602855;26.74571923;0.04207158
Mg_ 1377;Mangrove;-18.798088;36.279556;36.32500123;-18.87499968;4.38391019;8.053139;0.00400107;26.77602855;26.74571923;0.04207158
Mg_ 1378;Mangrove;-18.824673;36.194916;36.17500123;-18.92499968;0.57042712;8.06126433;0.01346636;26.74731549;27.04725448;0.0131218
Mg_ 1379;Mangrove;-18.824673;36.194916;36.17500123;-18.92499968;0.57042712;8.06126433;0.01346636;26.74731549;27.04725448;0.0131218
Mg_ 1388;Mangrove;8.709533333;104.8208639;104.7750036;8.724999852;0.70987659;8.04477784;0.00078217;28.9052043;28.88230617;0.08467611
Mg_ 1389;Mangrove;8.709063889;104.8205389;104.7750036;8.724999852;0.70987659;8.04477784;0.00078217;28.9052043;28.88230617;0.08467611
Mg_ 1390;Mangrove;8.708552778;104.8201083;104.7750036;8.724999852;0.70987659;8.04477784;0.00078217;28.9052043;28.88230617;0.08467611
Mg_ 1396;Mangrove;22.5317972;113.9850889;113.9750039;22.47499962;24.4442895;8.0937341;0.09263129;24.66084146;24.64344454;0.04967815
Mg_ 1397;Mangrove;22.5317972;113.9850889;113.9750039;22.47499962;24.4442895;8.0937341;0.09263129;24.66084146;24.64344454;0.04967815
Mg_ 1398;Mangrove;22.5281944;114.0018972;113.9750039;22.47499962;24.4442895;8.0937341;0.09263129;24.66084146;24.64344454;0.04967815
Mg_ 1415;Mangrove;-34.017388;151.151084;151.1750051;-34.07499942;0.5905352;8.11403102;0.18177445;20.27230592;19.81578819;0.25541216
Mg_ 1416;Mangrove;-34.017179;151.150425;151.1750051;-34.07499942;0.5905352;8.11403102;0.18177445;20.27230592;19.81578819;0.25541216
Mg_ 1417;Mangrove;-34.018197;151.152118;151.1750051;-34.07499942;0.5905352;8.11403102;0.18177445;20.27230592;19.81578819;0.25541216
Mg_ 1418;Mangrove;-34.018014;151.152284;151.1750051;-34.07499942;0.5905352;8.11403102;0.18177445;20.27230592;19.81578819;0.25541216
Mg_ 1419;Mangrove;-34.017396;151.15221;151.1750051;-34.07499942;0.5905352;8.11403102;0.18177445;20.27230592;19.81578819;0.25541216
Mg_ 1420;Mangrove;-34.019499;151.149488;151.1750051;-34.07499942;0.5905352;8.11403102;0.18177445;20.27230592;19.81578819;0.25541216
Mg_ 1421;Mangrove;-34.019882;151.15011;151.1750051;-34.07499942;0.5905352;8.11403102;0.18177445;20.27230592;19.81578819;0.25541216
Mg_ 1422;Mangrove;-34.020201;151.152524;151.1750051;-34.07499942;0.5905352;8.11403102;0.18177445;20.27230592;19.81578819;0.25541216
Mg_ 1423;Mangrove;-34.021042;151.151427;151.1750051;-34.07499942;0.5905352;8.11403102;0.18177445;20.27230592;19.81578819;0.25541216
Mg_ 1424;Mangrove;-34.020932;151.151121;151.1750051;-34.07499942;0.5905352;8.11403102;0.18177445;20.27230592;19.81578819;0.25541216
Mg_ 1425;Mangrove;-33.98323;151.009012;151.1750051;-34.07499942;0.5905352;8.11403102;0.18177445;20.27230592;19.81578819;0.25541216
Mg_ 1426;Mangrove;-33.98335;151.008662;151.1750051;-34.07499942;0.5905352;8.11403102;0.18177445;20.27230592;19.81578819;0.25541216
Mg_ 1427;Mangrove;-33.98309;151.008512;151.1750051;-34.07499942;0.5905352;8.11403102;0.18177445;20.27230592;19.81578819;0.25541216
Mg_ 1428;Mangrove;-33.9848;151.008282;151.1750051;-34.07499942;0.5905352;8.11403102;0.18177445;20.27230592;19.81578819;0.25541216
Mg_ 1429;Mangrove;-33.98443;151.008642;151.1750051;-34.07499942;0.5905352;8.11403102;0.18177445;20.27230592;19.81578819;0.25541216
Mg_ 1430;Mangrove;-33.98416;151.008602;151.1750051;-34.07499942;0.5905352;8.11403102;0.18177445;20.27230592;19.81578819;0.25541216
Mg_ 1431;Mangrove;-33.98414;151.009322;151.1750051;-34.07499942;0.5905352;8.11403102;0.18177445;20.27230592;19.81578819;0.25541216
Mg_ 1432;Mangrove;-33.98405;151.009052;151.1750051;-34.07499942;0.5905352;8.11403102;0.18177445;20.27230592;19.81578819;0.25541216
Mg_ 1433;Mangrove;-33.983964;151.008804;151.1750051;-34.07499942;0.5905352;8.11403102;0.18177445;20.27230592;19.81578819;0.25541216
Mg_ 1434;Mangrove;-33.98453;151.010182;151.1750051;-34.07499942;0.5905352;8.11403102;0.18177445;20.27230592;19.81578819;0.25541216
Mg_ 1435;Mangrove;-33.98449;151.009732;151.1750051;-34.07499942;0.5905352;8.11403102;0.18177445;20.27230592;19.81578819;0.25541216
Mg_ 1436;Mangrove;-33.98402;151.009472;151.1750051;-34.07499942;0.5905352;8.11403102;0.18177445;20.27230592;19.81578819;0.25541216
Mg_ 1437;Mangrove;10.40178;106.876838;106.8750036;10.37499982;4.79844288;8.02345718;0.00772523;28.54892146;28.58375653;0.0180255
Mg_ 1438;Mangrove;10.401772;106.879812;106.8750036;10.37499982;4.79844288;8.02345718;0.00772523;28.54892146;28.58375653;0.0180255
Mg_ 1439;Mangrove;10.402675;106.883761;106.8750036;10.37499982;4.79844288;8.02345718;0.00772523;28.54892146;28.58375653;0.0180255
Mg_ 1446;Mangrove;10.14305195;-85.07767206;-85.07500289;10.12499983;0.29732525;8.02642875;0.24605293;29.98259146;29.97500107;0.01207365
Mg_ 1447;Mangrove;10.16559049;-85.14657557;-85.12500289;10.12499983;0.34704107;8.02871728;0.24526096;30.00039559;29.94425497;0.01603282
Mg_ 1448;Mangrove;10.13402766;-85.24456028;-85.22500289;10.12499983;0.35912566;8.02831656;0.24647183;30.01044236;29.90198338;0.01331697
Mg_ 1449;Mangrove;9.98592079;-84.81743661;-84.82500288;9.974999831;0.29662081;8.02893472;0.24198919;28.95970275;28.94012584;0.02828534
Mg_ 1450;Mangrove;10.00047152;-84.85550677;-84.87500288;9.974999831;1.98477259;7.99233265;0.4442034;29.30143941;27.36340792;0.00739518
Mg_ 1451;Mangrove;10.10631377;-85.14943931;-85.12500289;10.12499983;0.34704107;8.02871728;0.24526096;30.00039559;29.94425497;0.01603282
Mg_ 1452;Mangrove;10.10090134;-85.12775331;-85.12500289;10.12499983;0.34704107;8.02871728;0.24526096;30.00039559;29.94425497;0.01603282
Mg_ 1453;Mangrove;10.08447159;-85.20061074;-85.17500289;10.07499983;0.37534604;8.02812691;0.24823207;30.03267618;30.02556747;0.01601168
Mg_ 1454;Mangrove;10.06552778;-85.18700408;-85.17500289;10.07499983;0.37534604;8.02812691;0.24823207;30.03267618;30.02556747;0.01601168
Mg_ 1455;Mangrove;9.974631965;-85.11853433;-85.12500289;10.02499983;0.30773759;8.02745612;0.24367377;29.99700308;29.99027635;0.01329332
Mg_ 1456;Mangrove;9.963786933;-85.03916044;-85.02500288;9.974999831;0.35526213;8.02849912;0.24591863;29.81157915;29.76318708;0.02106653
Mg_ 1457;Mangrove;9.827680613;-84.92103989;-84.92500288;9.874999833;0.3492194;8.02855367;0.24548514;29.16922131;29.15628574;0.04270966
