,Core,Depth,Acc.Mass,Age,Age.Pb,Age.C
1948,Sg_244,162.8,2626.2109,1031,543,1142
1949,Sg_244,167.4,2718.8836,1078,561,1188
1950,Sg_247,3.4,29.0885,5,7,40
1951,Sg_247,9.6,97.3323,20,20,136
1952,Sg_247,15.6,167.6743,37,37,239
1953,Sg_247,21.2,248.4809,53,52,352
1954,Sg_247,26.6,326.5674,83,71,465
1955,Sg_247,31.8,401.4325,147,88,571
1956,Sg_247,36.9,480.6894,279,105,683
1957,Sg_247,41.8,567.5991,425,122,806
1958,Sg_247,46.5,656.0793,572,140,932
1959,Sg_247,51.2,738.8101,712,157,1050
1960,Sg_247,55.7,814.009,836,172,1157
1961,Sg_247,60.2,884.0296,955,186,1255
1962,Sg_247,64.6,955.2853,1074,201,1356
1963,Sg_247,68.9,1034.6189,1206,217,1469
1964,Sg_247,73.2,1113.096,1337,233,1581
1965,Sg_247,77.5,1193.0767,1473,249,1695
1966,Sg_247,81.7,1273.2273,1607,266,1810
1967,Sg_247,85.9,1347.7455,1732,281,1917
1968,Sg_247,90.1,1462.9848,1923,304,2081
1969,Sg_247,94.2,1546.7713,2063,321,2201
1970,Sg_247,98.3,1637.0436,2212,339,2330
1971,Sg_247,102.4,1719.5057,2351,356,2451
1972,Sg_247,106.5,1815.053,2526,375,2613
1973,Sg_247,110.6,1906.3687,2695,393,2769
1974,Sg_247,114.6,2002.8148,2873,413,2936
1975,Sg_247,118.7,2093.9971,3041,432,3091
1976,Sg_247,122.7,2184.7613,3208,450,3248
1977,Sg_247,126.8,2272.8067,3375,468,3403
1978,Sg_247,130.8,2362.731,3554,486,3577
1979,Sg_247,134.8,2451.8574,3730,504,3750
1980,Sg_250,4.077,20.83215,NA,NA,19
1981,Sg_250,8.148,83.50705,NA,NA,77
1982,Sg_250,12.213,170.16285,NA,NA,155
1983,Sg_250,16.274,247.51195,NA,NA,227
1984,Sg_250,20.33,330.22205,NA,NA,303
1985,Sg_250,24.381,399.29815,NA,NA,367
1986,Sg_250,28.429,461.44215,NA,NA,424
1987,Sg_250,34.493,573.20195,NA,NA,525
1988,Sg_250,38.532,649.98515,NA,NA,597
1989,Sg_250,42.568,730.89995,NA,NA,671
1990,Sg_250,46.601,823.55075,NA,NA,755
1991,Sg_250,50.632,914.16015,NA,NA,837
1992,Sg_250,54.66,997.47045,NA,NA,914
1993,Sg_250,58.687,1082.56345,NA,NA,993
1994,Sg_250,62.711,1163.03715,NA,NA,1067
1995,Sg_250,66.733,1264.52975,NA,NA,1161
1996,Sg_250,70.753,1350.69355,NA,NA,1241
1997,Sg_250,74.772,1434.36855,NA,NA,1317
1998,Sg_250,78.79,1519.16685,NA,NA,1395
1999,Sg_250,82.806,1597.91475,NA,NA,1468
2000,Sg_250,86.821,1680.24305,NA,NA,1543
2001,Sg_250,90.835,1777.06495,NA,NA,1633
2002,Sg_250,94.847,1861.11045,NA,NA,1711
2003,Sg_250,98.859,1935.49655,NA,NA,1779
2004,Sg_250,102.87,1987.37415,NA,NA,1827
2005,Sg_250,106.88,2018.08935,NA,NA,1859
2006,Sg_252,4.4606,64.0174,NA,NA,120
2007,Sg_252,8.783,106.2711,NA,NA,198
2008,Sg_252,13,154.295,NA,NA,287
2009,Sg_252,17,208.2107,NA,NA,389
2010,Sg_252,20,263.4148,NA,NA,492
2011,Sg_252,24,316.3458,NA,NA,591
2012,Sg_252,27,365.0346,NA,NA,683
2013,Sg_252,30,422.3537,NA,NA,789
2014,Sg_252,33,481.9652,NA,NA,902
2015,Sg_252,36,523.9054,NA,NA,981
2016,Sg_252,39,567.0824,NA,NA,1062
2017,Sg_252,42,610.8591,NA,NA,1145
2018,Sg_252,44,657.8334,NA,NA,1233
2019,Sg_252,47,697.1782,NA,NA,1305
2020,Sg_252,49,735.9801,NA,NA,1378
2021,Sg_252,52,785.3629,NA,NA,1470
2022,Sg_252,54,823.8955,NA,NA,1542
2023,Sg_252,56,861.7496,NA,NA,1613
2024,Sg_252,63,951.0249,NA,NA,1782
2025,Sg_252,66,990.7127,NA,NA,1855
2026,Sg_258,3.13,68.3229,NA,NA,61
2027,Sg_258,6.127,133.7873,NA,NA,120
2028,Sg_258,9.043,200.7174,NA,NA,178
2029,Sg_258,11.885,251.0881,NA,NA,223
2030,Sg_258,14.66,297.5463,NA,NA,264
2031,Sg_258,17.372,356.0132,NA,NA,315
2032,Sg_258,20.027,405.3562,NA,NA,358
2033,Sg_258,22.629,453.519,NA,NA,401
2034,Sg_258,25.183,502.381,NA,NA,443
2035,Sg_258,27.692,539.2632,NA,NA,475
2036,Sg_258,30.16,582.31,NA,NA,513
2037,Sg_258,32.59,619.9794,NA,NA,548
2038,Sg_258,34.986,661.9008,NA,NA,585
2039,Sg_258,37.349,704.6842,NA,NA,623
2040,Sg_258,39.684,741.4518,NA,NA,655
2041,Sg_258,41.991,789.4875,NA,NA,697
2042,Sg_258,44.274,835.8546,NA,NA,738
2043,Sg_258,48.773,930.8682,NA,NA,822
2044,Sg_258,53.195,1033.4732,NA,NA,913
2045,Sg_258,57.551,1132.2773,NA,NA,1001
2046,Sg_258,61.852,1229.8069,NA,NA,1088
2047,Sg_258,66.107,1319.3181,NA,NA,1167
2048,Sg_258,70.323,1422.4441,NA,NA,1258
2049,Sg_258,74.505,1513.4001,NA,NA,1337
2050,Sg_258,78.659,1614.7033,NA,NA,1429
2051,Sg_258,82.789,1708.7747,NA,NA,1513
2052,Sg_258,84.846,1759.706,NA,NA,1559
2053,Sg_258,86.899,1811.2266,NA,NA,1604
2054,Sg_258,93.033,1969.7876,NA,NA,1745
2055,Sg_258,97.105,2080.0974,NA,NA,1843
2056,Sg_258,101.166,2185.8517,NA,NA,1951
2057,Sg_258,105.218,2299.3448,NA,NA,2065
2058,Sg_258,111.281,2436.4399,NA,NA,2204
2059,Sg_258,113.298,2505.3515,NA,NA,2273
2060,Sg_261,2.7457,46.9003,NA,NA,33
2061,Sg_261,5.399,91.809,NA,NA,64
2062,Sg_261,8,140.2654,NA,NA,97
2063,Sg_261,11,194.2684,NA,NA,135
2064,Sg_261,13,238.4975,NA,NA,166
2065,Sg_261,16,292.0074,NA,NA,203
2066,Sg_261,18,339.2981,NA,NA,236
2067,Sg_261,20,406.6457,NA,NA,283
2068,Sg_261,23,451.8031,NA,NA,314
2069,Sg_261,25,477.0282,NA,NA,331
2070,Sg_261,27,515.8286,NA,NA,358
2071,Sg_261,30,546.8782,NA,NA,380
2072,Sg_261,32,581.7049,NA,NA,404
2073,Sg_261,34,614.3282,NA,NA,427
2074,Sg_261,36,653.022,NA,NA,454
2075,Sg_261,41,736.066,NA,NA,511
2076,Sg_261,45,826.5497,NA,NA,576
2077,Sg_261,49,926.3521,NA,NA,662
2078,Sg_261,53,1047.4545,NA,NA,767
2079,Sg_261,58,1146.9697,NA,NA,854
2080,Sg_261,62,1244.5463,NA,NA,940
2081,Sg_261,66,1352.0047,NA,NA,1052
2082,Sg_261,70,1476.9575,NA,NA,1180
2083,Sg_261,74,1564.5559,NA,NA,1271
2084,Sg_261,78,1684.1141,NA,NA,1395
2085,Sg_261,82,1804.7179,NA,NA,1520
2086,Sg_261,86,1928.6242,NA,NA,1649
2087,Sg_261,94,2156.5581,NA,NA,1882
2088,Sg_267,1.4612,13.2059,NA,NA,2
2089,Sg_267,4.431,51.7982,NA,NA,9
2090,Sg_267,7.323,98.3516,NA,NA,18
2091,Sg_267,10.143,145.7035,NA,NA,27
2092,Sg_267,12.897,194.3436,NA,NA,35
2093,Sg_267,15.59,239.6133,NA,NA,44
2094,Sg_267,18.227,285.3927,NA,NA,52
2095,Sg_267,20.813,336.0669,NA,NA,61
2096,Sg_267,23.352,388.7567,NA,NA,71
2097,Sg_267,25.847,435.3938,NA,NA,79
2098,Sg_267,27.08,459.1941,NA,NA,84
2099,Sg_267,28.303,488.1479,NA,NA,89
2100,Sg_267,30.721,540.8129,NA,NA,99
2101,Sg_267,33.106,594.398,NA,NA,108
2102,Sg_267,35.46,643.1017,NA,NA,117
2103,Sg_267,37.786,691.2754,NA,NA,126
2104,Sg_267,40.085,740.5286,NA,NA,135
2105,Sg_267,42.36,791.0553,NA,NA,144
2106,Sg_267,44.613,842.4211,NA,NA,154
2107,Sg_267,46.846,889.3793,NA,NA,162
2108,Sg_267,49.06,939.9223,NA,NA,171
2109,Sg_267,51.256,989.0885,NA,NA,180
2110,Sg_267,53.437,1039.2725,NA,NA,190
2111,Sg_267,57.756,1141.5055,NA,NA,208
2112,Sg_267,62.026,1240.9414,NA,NA,227
2113,Sg_267,64.145,1292.4933,NA,NA,236
2114,Sg_267,66.254,1343.8743,NA,NA,246
2115,Sg_267,68.354,1397.8977,NA,NA,255
2116,Sg_267,70.446,1447.8734,NA,NA,264
2117,Sg_267,72.531,1502.221,NA,NA,274
2118,Sg_267,74.609,1553.7083,NA,NA,284
2119,Sg_267,78.747,1657.1537,NA,NA,302
2120,Sg_267,82.864,1760.263,NA,NA,321
2121,Sg_267,84.915,1813.6744,NA,NA,331
2122,Sg_267,86.962,1867.8904,NA,NA,341
2123,Sg_267,89.005,1915.5958,NA,NA,351
2124,Sg_267,91.045,1964.7803,NA,NA,360
2125,Sg_267,95.116,2069.2303,NA,NA,381
2126,Sg_267,99.175,2170.3784,NA,NA,401
2127,Sg_267,103.225,2275.0374,NA,NA,422
2128,Sg_267,105.247,2329.0751,NA,NA,433
2129,Sg_267,107.268,2383.626,NA,NA,444
2130,Sg_267,109.286,2427.7903,NA,NA,453
2131,Sg_267,111.304,2469.3256,NA,NA,461
2132,Sg_267,113.319,2505.4309,NA,NA,469
2133,Sg_267,115.334,2550.762,NA,NA,478
2134,Sg_267,117.347,2579.6013,NA,NA,484
2135,Sg_275,5.6254,30.5362,NA,6,NA
2136,Sg_275,15.418,125.694,NA,19,NA
2137,Sg_275,23.939,214.9384,NA,29,NA
2138,Sg_275,38.219,395.1534,NA,48,NA
2139,Sg_275,44.368,497.0129,NA,58,NA
2140,Sg_275,50.044,585.4267,NA,68,NA
2141,Sg_275,55.352,669.323,NA,76,NA
2142,Sg_275,60.373,784.2497,NA,88,NA
2143,Sg_275,65.17,881.625,NA,98,NA
2144,Sg_275,69.791,958.2894,NA,106,NA
2145,Sg_275,74.276,1013.7651,NA,112,NA
2146,Sg_275,77.024,1040.4048,NA,114,NA
2147,Sg_278,11.1687,27.6087,NA,7,NA
2148,Sg_278,29.191,103.8786,NA,24,NA
2149,Sg_278,42.149,168.2387,NA,38,NA
2150,Sg_278,51.873,238.0061,NA,53,NA
2151,Sg_278,59.53,335.6165,NA,74,NA
2152,Sg_278,65.866,417.085,NA,91,NA
2153,Sg_278,71.359,483.1112,NA,105,NA
2154,Sg_278,76.313,583.6545,NA,125,NA
2155,Sg_278,80.922,683.8861,NA,146,NA
2156,Sg_278,85.311,800.8986,NA,169,NA
2157,Sg_278,89.56,906.4256,NA,191,NA
2158,Sg_278,93.719,1088.2967,NA,228,NA
2159,Sg_278,101.885,1319.6032,NA,275,NA
2160,Sg_278,102.897,1373.1564,NA,286,NA
2161,Sg_279,4.19,40.9054,12,13,45
2162,Sg_279,8.122,76.0981,21,22,84
2163,Sg_279,11.92,115.3166,33,32,127
2164,Sg_279,19.149,183.7658,55,50,203
2165,Sg_279,22.598,220.7611,69,59,244
2166,Sg_279,25.946,256.8665,88,66,283
2167,Sg_279,35.453,474.9865,344,111,523
2168,Sg_279,38.464,508.8249,384,118,561
2169,Sg_279,41.404,543.0533,424,125,598
2170,Sg_279,44.279,584.2734,473,133,643
2171,Sg_279,47.093,623.0942,520,141,686
2172,Sg_279,49.851,662.9326,567,149,730
2173,Sg_279,52.556,700.7734,610,157,772
2174,Sg_279,55.212,744.0744,660,166,820
2175,Sg_279,57.823,787.0679,711,174,867
2176,Sg_279,60.391,830.1846,761,183,915
2177,Sg_279,62.919,871.7472,810,192,961
2178,Sg_279,65.411,909.1444,855,199,1003
2179,Sg_279,67.869,947.6214,909,207,1057
2180,Sg_279,70.295,990.5162,970,216,1116
2181,Sg_279,75.06,1079.6012,1098,234,1241
2182,Sg_279,77.403,1129.2588,1167,244,1310
2183,Sg_279,79.722,1176.5393,1235,253,1376
2184,Sg_279,82.02,1222.3913,1300,263,1439
2185,Sg_279,84.296,1271.2089,1369,273,1507
2186,Sg_279,86.553,1314.1834,1430,281,1567
2187,Sg_279,88.793,1359.6413,1495,291,1631
2188,Sg_279,91.016,1404.0654,1559,300,1694
2189,Sg_279,93.223,1446.5925,1634,309,1765
2190,Sg_279,95.416,1495.2482,1720,318,1846
2191,Sg_279,97.595,1537.261,1796,327,1916
2192,Sg_279,99.762,1575.9048,1866,335,1982
2193,Sg_279,101.918,1620.0432,1944,344,2056
2194,Sg_279,104.063,1657.7582,2021,352,2127
2195,Sg_279,106.197,1708.7211,2126,362,2220
2196,Sg_279,108.322,1751.5784,2214,371,2300
2197,Sg_279,110.439,1797.5673,2307,380,2384
2198,Sg_279,112.547,1840.951,2392,389,2463
2199,Sg_279,114.648,1883.1158,2477,397,2540
2200,Sg_279,118.83,1959.8853,2633,413,2684
2201,Sg_279,120.911,1993.1205,2699,419,2746
2202,Sg_279,122.987,2032.6147,2778,427,2817
2203,Sg_279,125.057,2066.63,2836,434,2872
2204,Sg_279,127.122,2096.0698,2884,440,2917
2205,Sg_279,129.183,2133.7675,2946,448,2978
2206,Sg_279,131.24,2173.6446,3012,456,3041
2207,Sg_279,133.293,2216.9606,3082,465,3109
2208,Sg_279,135.342,2260.3064,3153,473,3176
2209,Sg_279,139.43,2343.9468,3283,491,3307
2210,Sg_279,141.47,2387.6065,3352,499,3376
2211,Sg_279,143.507,2434.325,3423,509,3448
2212,Sg_279,145.541,2475.7672,3489,517,3513
2213,Sg_279,147.573,2520.6327,3559,527,3583
2214,Sg_279,151.63,2613.522,3705,546,3729
2215,Sg_279,153.656,2660.9921,3778,555,3803
2216,Sg_279,155.68,2713.7446,3884,566,3911
2217,Sg_279,157.197,2756.9114,3969,574,3998
2218,Sg_285,3.0451,11.6573,7,7,5
2219,Sg_285,8.842,84.8583,47,48,38
2220,Sg_285,14.279,167.9769,88,92,76
2221,Sg_285,19.427,282.7987,140,151,128
2222,Sg_285,24.345,390.6615,189,206,178
2223,Sg_285,29.078,486.0982,232,254,221
2224,Sg_285,33.665,565.8539,268,295,257
2225,Sg_285,38.133,637.2605,299,331,289
2226,Sg_285,42.508,721.9786,337,374,328
2227,Sg_285,46.807,828.7887,388,428,379
2228,Sg_285,51.047,924.9734,434,477,425
2229,Sg_285,55.238,1018.0539,479,524,469
2230,Sg_285,59.391,1124.3436,529,578,520
2231,Sg_285,63.513,1224.1281,580,629,571
2232,Sg_285,67.611,1328.2311,632,682,624
2233,Sg_285,71.689,1389.747,664,714,655
2234,Sg_285,75.751,1442.3677,690,741,681
2235,Sg_285,77.778,1461.5401,699,750,691
2236,Sg_287,3.7939,37.3278,NA,2,NA
2237,Sg_287,7.385,89.1779,NA,11,NA
2238,Sg_287,10.85,143.7726,NA,21,NA
2239,Sg_287,14.2,200.8924,NA,31,NA
2240,Sg_287,17.444,256.6621,NA,41,NA
2241,Sg_287,20.59,311.8587,NA,52,NA
2242,Sg_287,23.646,368.4098,NA,64,NA
2243,Sg_287,26.619,423.517,NA,75,NA
2244,Sg_287,29.515,474.1832,NA,85,NA
2245,Sg_287,32.34,534.9918,NA,97,NA
2246,Sg_287,35.101,589.553,NA,109,NA
2247,Sg_287,37.801,645.8698,NA,120,NA
2248,Sg_287,40.447,700.3233,NA,131,NA
2249,Sg_287,43.041,753.5069,NA,142,NA
2250,Sg_287,45.589,806.8528,NA,153,NA
2251,Sg_287,50.559,910.332,NA,174,NA
2252,Sg_287,55.382,1017.3112,NA,196,NA
2253,Sg_287,60.08,1113.2137,NA,215,NA
2254,Sg_287,64.673,1214.2586,NA,236,NA
2255,Sg_287,69.176,1323.3707,NA,258,NA
2256,Sg_287,73.604,1428.3376,NA,279,NA
2257,Sg_287,77.966,1540.5528,NA,302,NA
2258,Sg_287,82.274,1639.2117,NA,322,NA
2259,Sg_287,86.535,1748.608,NA,344,NA
2260,Sg_287,90.756,1849.2955,NA,365,NA
2261,Sg_287,94.945,1951.78,NA,386,NA
2262,Sg_287,103.24,2163.1812,NA,428,NA
2263,Sg_287,107.355,2269.8077,NA,450,NA
2264,Sg_287,111.452,2365.658,NA,470,NA
2265,Sg_287,115.535,2475.4715,NA,492,NA
2266,Sg_287,119.605,2581.669,NA,514,NA
2267,Sg_287,123.665,2698.2163,NA,537,NA
2268,Sg_287,127.716,2807.432,NA,559,NA
2269,Sg_287,131.759,2915.3179,NA,581,NA
2270,Sg_287,135.795,3007.4659,NA,600,NA
2271,Sg_287,139.826,3107.6463,NA,620,NA
2272,Sg_287,143.853,3195.253,NA,638,NA
2273,Sg_287,147.875,3268.3556,NA,653,NA
2274,Sg_291,1.7,11.1446,5,5,9
2275,Sg_291,5.1,47.3313,22,22,39
2276,Sg_291,8.5,78.6956,36,36,66
2277,Sg_291,11.9,98.4075,45,45,83
2278,Sg_291,15.3,120.3807,54,54,101
2279,Sg_291,18.7,146.3875,65,64,123
2280,Sg_291,22.1,163.7852,79,73,138
2281,Sg_291,25.5,187.1801,98,85,157
2282,Sg_291,28.9,217.003,124,100,183
2283,Sg_291,32.3,250.5357,154,117,211
2284,Sg_291,35.7,281.3146,180,132,237
2285,Sg_291,39.1,303.0181,200,144,255
2286,Sg_291,42.5,334.5335,227,160,283
2287,Sg_291,45.9,364.179,252,174,307
2288,Sg_291,49.3,405.5338,289,195,342
2289,Sg_291,52.7,451.4045,328,218,381
2290,Sg_291,56.1,479.2733,353,233,404
2291,Sg_291,59.5,512.2062,381,249,432
2292,Sg_291,62.9,541.9024,407,265,457
2293,Sg_291,66.3,567.083,429,277,478
2294,Sg_291,69.7,602.5054,461,295,508
2295,Sg_291,73.1,640.7309,494,315,540
2296,Sg_291,76.5,673.0245,522,331,567
2297,Sg_291,79.9,710.3124,554,350,598
2298,Sg_291,83.3,758.6227,597,374,639
2299,Sg_291,86.7,808.4324,640,399,681
2300,Sg_291,90.1,851.6354,679,422,717
2301,Sg_291,93.5,898.5783,723,445,760
2302,Sg_291,96.9,948.2118,768,470,805
2303,Sg_291,98.6,969.7002,789,481,826
2304,Sg_291,100.3,999.7782,816,496,853
2305,Sg_291,103.7,1035.767,849,515,887
2306,Sg_291,107.1,1077.5829,888,536,925
2307,Sg_291,110.5,1114.843,923,555,959
2308,Sg_291,113.9,1147.8486,953,572,990
2309,Sg_291,117.3,1181.2251,983,588,1021
2310,Sg_291,120.7,1220.9245,1021,609,1058
2311,Sg_291,124.1,1268.4352,1064,633,1101
2312,Sg_291,127.5,1311.6273,1105,655,1142
2313,Sg_291,130.9,1359.4635,1148,679,1185
2314,Sg_291,134.3,1391.615,1179,695,1216
2315,Sg_291,137.7,1420.7115,1207,709,1244
2316,Sg_296,3.3391,2.2686,NA,NA,2
2317,Sg_296,6.673,7.4042,NA,NA,6
2318,Sg_296,10.006,15.4179,NA,NA,13
2319,Sg_296,13.339,36.3209,NA,NA,31
2320,Sg_296,16.673,63.9403,NA,NA,55
2321,Sg_296,20.006,87.9018,NA,NA,75
2322,Sg_296,23.34,136.0934,NA,NA,116
2323,Sg_296,26.673,171.0185,NA,NA,146
2324,Sg_296,30.006,198.4664,NA,NA,169
2325,Sg_296,33.34,227.7376,NA,NA,195
2326,Sg_296,36.673,260.9969,NA,NA,224
2327,Sg_296,40.007,295.6574,NA,NA,254
2328,Sg_296,43.34,330.9886,NA,NA,284
2329,Sg_296,46.673,368.2671,NA,NA,316
2330,Sg_296,50.007,404.962,NA,NA,347
2331,Sg_296,53.34,446.4418,NA,NA,383
2332,Sg_296,56.674,477.9573,NA,NA,410
2333,Sg_296,60.007,504.1286,NA,NA,433
2334,Sg_296,63.34,525.8189,NA,NA,452
2335,Sg_296,66.674,556.5012,NA,NA,478
2336,Sg_296,70.007,586.0209,NA,NA,502
2337,Sg_296,73.341,617.4912,NA,NA,529
2338,Sg_296,76.674,649.1208,NA,NA,557
2339,Sg_296,80.007,681.537,NA,NA,585
2340,Sg_296,83.341,703.4161,NA,NA,603
2341,Sg_296,86.674,734.2897,NA,NA,629
2342,Sg_296,90.008,764.5954,NA,NA,656
2343,Sg_296,93.341,801.8673,NA,NA,688
2344,Sg_296,96.674,839.3223,NA,NA,720
2345,Sg_296,100.008,871.6313,NA,NA,748
2346,Sg_296,101.674,887.3441,NA,NA,761
2347,Sg_296,105.008,916.4885,NA,NA,785
2348,Sg_296,108.341,944.8287,NA,NA,810
2349,Sg_296,111.675,979.9349,NA,NA,840
2350,Sg_296,115.008,1009.1562,NA,NA,864
2351,Sg_296,118.341,1044.796,NA,NA,898
2352,Sg_296,121.675,1071.6694,NA,NA,923
2353,Sg_296,125.008,1110.4571,NA,NA,959
2354,Sg_296,133.342,1183.39045,NA,NA,1027
2355,Sg_296,136.675,1202.80745,NA,NA,1044
2356,Sg_298,1.8582,3.2743,3,3,2
2357,Sg_298,8.751,31.7682,29,29,24
2358,Sg_298,15.091,108.6195,99,98,83
2359,Sg_298,18.087,146.9593,131,132,112
2360,Sg_298,20.984,192.117,169,173,146
2361,Sg_298,23.79,235.8398,202,218,180
2362,Sg_298,26.515,273.6111,231,257,209
2363,Sg_298,29.167,319.1637,265,303,243
2364,Sg_298,31.754,354.0521,292,338,270
2365,Sg_298,34.282,384.6388,316,370,293
2366,Sg_298,36.756,418.3158,341,404,319
2367,Sg_298,39.183,464.364,375,450,354
2368,Sg_298,41.567,510.1796,411,497,389
2369,Sg_298,43.912,559.8998,449,548,428
2370,Sg_298,46.223,595.1704,475,584,454
2371,Sg_298,48.502,630.618,502,620,481
2372,Sg_298,50.753,658.1129,522,648,502
2373,Sg_298,52.979,689.8931,550,680,528
2374,Sg_298,55.183,720.9622,575,712,554
2375,Sg_298,57.365,755.1564,604,746,582
2376,Sg_298,59.53,779.8276,625,772,603
2377,Sg_298,63.811,835.2685,670,828,649
2378,Sg_298,65.93,873.8854,706,868,684
2379,Sg_298,68.038,908.8359,738,904,717
2380,Sg_298,74.3,1002.3066,824,999,804
2381,Sg_298,76.37,1041.4628,861,1039,840
2382,Sg_298,78.434,1076.8008,897,1075,876
2383,Sg_298,80.491,1121.6528,942,1120,922
2384,Sg_298,82.542,1158.0451,979,1157,958
2385,Sg_298,84.588,1189.5594,1011,1189,991
2386,Sg_298,86.629,1209.6204,1031,1210,1011
2387,Sg_298,88.667,1222.2222,1043,1222,1024
2388,Sg_305,3.0383,19.42,NA,NA,33
2389,Sg_305,8.848,103.3236,NA,NA,175
2390,Sg_305,14.383,209.4438,NA,NA,353
2391,Sg_305,19.687,313.3073,NA,NA,534
2392,Sg_305,24.793,415.8965,NA,NA,710
2393,Sg_305,29.732,521.7284,NA,NA,891
2394,Sg_305,34.529,621.6358,NA,NA,1060
2395,Sg_305,39.205,721.862,NA,NA,1228
2396,Sg_305,41.504,772.4931,NA,NA,1313
2397,Sg_305,46.033,869.7847,NA,NA,1479
2398,Sg_305,50.481,987.3993,NA,NA,1678
2399,Sg_305,54.862,1095.7937,NA,NA,1864
2400,Sg_305,59.186,1175.0957,NA,NA,1997
2401,Sg_305,63.46,1253.25827,NA,NA,2130
2402,Sg_305,67.693,1335.77884,NA,NA,2271
2403,Sg_305,71.891,1420.67214,NA,NA,2417
2404,Sg_305,76.059,1500.07204,NA,NA,2550
2405,Sg_305,80.201,1590.13254,NA,NA,2704
2406,Sg_305,84.322,1670.82774,NA,NA,2842
2407,Sg_305,88.424,1752.72064,NA,NA,2980
2408,Sg_305,92.511,1840.63114,NA,NA,3130
2409,Sg_305,96.585,1917.65574,NA,NA,3260
2410,Sg_305,100.648,1985.00714,NA,NA,3376
2411,Sg_305,104.701,2060.51034,NA,NA,3506
2412,Sg_305,108.746,2133.37304,NA,NA,3629
2413,Sg_305,112.785,2210.65684,NA,NA,3762
2414,Sg_305,116.817,2294.21374,NA,NA,3904
2415,Sg_305,120.845,2385.52824,NA,NA,4061
2416,Sg_305,124.868,2468.43034,NA,NA,4200
2417,Sg_305,128.888,2542.62114,NA,NA,4329
2418,Sg_305,132.905,2626.70014,NA,NA,4497
2419,Sg_305,136.92,2705.22434,NA,NA,4654
2420,Sg_305,140.932,2790.69814,NA,NA,4830
2421,Sg_305,144.942,2872.30634,NA,NA,4996
2422,Sg_305,148.951,2954.40964,NA,NA,5164
2423,Sg_305,150.955,2972.76694,NA,NA,5200
2424,Sg_310,1.000002637,14.6297,0,1,7
2425,Sg_310,8.642698814,26.4354,4,4,12
2426,Sg_310,14.98758864,51.6922,9,9,25
2427,Sg_310,20.288229,65.2528,12,12,31
2428,Sg_310,24.74863849,93.0198,17,17,45
2429,Sg_310,28.5329759,108.8131,21,21,52
2430,Sg_310,31.77332775,124.9341,25,25,60
2431,Sg_310,34.57597438,142.1199,29,29,68
2432,Sg_310,37.02643174,178.4528,36,36,85
2433,Sg_310,39.19350827,196.2118,40,40,94
2434,Sg_310,41.13256906,213.616,45,45,102
2435,Sg_310,42.88816232,234.4197,51,50,112
2436,Sg_310,44.49613272,254.4262,61,57,122
2437,Sg_310,45.98532187,262.9424,67,59.5,126
2438,Sg_310,47.37893645,271.4586,73,62,130
2439,Sg_310,48.6956492,293.2435,88,67,140
2440,Sg_310,49.95048469,318.2875,100,72,152
2441,Sg_310,51.1555321,340.1578,110,76,163
2442,Sg_310,52.32051869,362.5328,122,81,174
2443,Sg_310,53.45327129,377.2993,128,84,180
2444,Sg_310,55.64603476,399.2463,139,88,191
2445,Sg_310,57.77083444,459.1105,168,101,219
2446,Sg_310,59.85163273,509.3186,192,111,244
2447,Sg_310,61.90394348,562.2709,218,122,269
2448,Sg_310,63.93781071,591.6146,232,128,284
2449,Sg_310,65.95973717,640.8291,256,138,308
2450,Sg_310,67.97393288,693.1926,281,148,333
2451,Sg_310,69.98312352,741.3756,305,158,357
2452,Sg_310,71.98907377,788.3248,327,168,380
2453,Sg_310,73.99292609,829.312,347,176,401
2454,Sg_310,75.99542018,870.2399,367,184,421
2455,Sg_310,77.99703492,893.033,378,189,433
2456,Sg_310,79.99808033,934.9736,399,197,453
2457,Sg_311,0.999842091,18.5236,0,1,6
2458,Sg_311,4.034233837,34.8176,3,4,11
2459,Sg_311,6.918126455,52.5439,6,6,16
2460,Sg_311,9.662653488,86.6794,10,10,27
2461,Sg_311,12.27812485,105.9465,13,13,33
2462,Sg_311,14.77408774,125.528,15,15,39
2463,Sg_311,17.15938311,167.6864,19,19,53
2464,Sg_311,19.44219785,186.9872,22,22,59
2465,Sg_311,21.63011322,209.6759,26,26,66
2466,Sg_311,23.73014962,229.7799,30,30,72
2467,Sg_311,25.74880814,267.773,39,39,84
2468,Sg_311,27.69210888,291.4855,46,46,92
2469,Sg_311,29.56562664,319.9276,56,56,101
2470,Sg_311,31.37452377,344.8846,62,62,109
2471,Sg_311,33.12358075,372.8387,69,69,117
2472,Sg_311,34.8172244,398.2133,74,74,125
2473,Sg_311,36.45955406,423.2902,80,80,133
2474,Sg_311,38.0543658,469.3618,92,91,148
2475,Sg_311,39.60517489,499.0461,104,100,157
2476,Sg_311,41.11523651,524.1111,116,108,165
2477,Sg_311,44.02495198,568.0335,131,117,179
2478,Sg_311,46.80504914,619.2115,147,127,195
2479,Sg_311,49.4739963,665.7942,162,137,209
2480,Sg_311,52.04763036,717.506,178,148,226
2481,Sg_311,54.53953175,745.8616,187,153,234
2482,Sg_311,56.96134593,797.1279,203,164,250
2483,Sg_311,59.32305907,855.8694,223,176,270
2484,Sg_311,61.63323451,910.4052,242,187,288
2485,Sg_311,63.89921546,970.4234,262,199,307
2486,Sg_311,66.12729884,1023.6265,281,210,326
